Haafiz Shahid,Pakisthan,0,3,3,127,112,3,2/56,37.33,5.29,42.3,0,0
GM Hamilton,SCOT,11,38,6,220,160,3,2/36,53.33,4.36,73.3,0,0
PL Harris,South Africa,0,3,3,180,83,3,2/30,27.66,2.76,60.0,0,0
Hasti Gul,Afganisthan,0,2,2,114,73,3,2/48,24.33,3.84,38.0,0,0
KC Hodsoll,Bermuda,1,3,3,102,100,3,2/48,33.33,5.88,34.0,0,0
CK Hooper,CAN,3,5,5,169,181,3,1/17,60.33,6.42,56.3,0,0
GP Howarth,New Zealand,10,70,7,90,68,3,1/4,22.66,4.53,30.0,0,0
Inzamam-ul-Haq,Pakisthan,16,378,6,58,64,3,1/0,21.33,6.62,19.3,0,0
Iqbal Sikander,Pakisthan,0,4,4,210,147,3,1/30,49.0,4.2,70.0,0,0
SD Jack,South Africa,1,2,2,108,86,3,2/41,28.66,4.77,36.0,0,0
GSNFG Jayasuriya,Sri Lanka,4,12,11,312,277,3,1/15,92.33,5.32,104.0,0,0
DM Jones,Australia,10,164,8,106,81,3,2/34,27.0,4.58,35.3,0,0
Junaid Zia,Pakisthan,0,4,4,145,127,3,3/21,42.33,5.25,48.3,0,0
AI Kallicharran,West Indies,8,31,4,105,64,3,2/10,21.33,3.65,35.0,0,0
Kamran Hussain,Pakisthan,0,2,2,102,67,3,2/32,22.33,3.94,34.0,0,0
Khalid Khan,HKG,0,2,2,108,93,3,2/62,31.0,5.16,36.0,0,0
BL Kotze,NAM,0,5,5,258,276,3,2/51,92.0,6.41,86.0,0,0
BP Kruger,NL,1,5,5,184,131,3,3/21,43.66,4.27,61.3,0,0
DSK Madushanka,Sri Lanka,0,1,1,37,26,3,3/26,8.66,4.21,12.3,0,0
AK Markram,South Africa,2,26,6,120,132,3,2/18,44.0,6.6,40.0,0,0
RAL Massie,Australia,0,3,3,183,129,3,2/35,43.0,4.22,61.0,0,0
Mehmood Quaraishy,Kenya,0,3,2,108,94,3,2/55,31.33,5.22,36.0,0,0
JM Mennie,Australia,0,2,2,120,131,3,3/49,43.66,6.55,40.0,0,0
PL Mhambrey,India,2,3,3,126,120,3,2/69,40.0,5.71,42.0,0,0
A Mithun,India,1,5,5,180,203,3,2/32,67.66,6.76,60.0,0,0
Mohammad Nazir,Pakisthan,4,4,4,222,156,3,2/37,52.0,4.21,74.0,0,0
GMC Mol,NL,1,6,6,162,111,3,2/23,37.0,4.11,54.0,0,0
N M'shangwe,Zimbabwe,3,6,6,336,260,3,2/50,86.66,4.64,112.0,0,0
Najeeb Amar,HKG,4,4,4,240,172,3,2/40,57.33,4.3,80.0,0,0
Nasir Aziz,UAE,1,5,5,264,257,3,1/50,85.66,5.84,88.0,0,0
N Ncube,Zimbabwe,0,1,1,53,69,3,3/69,23.0,7.81,17.6,0,0
RG Nijman,NL,0,1,1,49,31,3,3/31,10.33,3.79,16.3,0,0
D Olivier,South Africa,0,2,2,114,124,3,2/73,41.33,6.52,38.0,0,0
A Patel,CAN,0,2,2,60,73,3,3/41,24.33,7.3,20.0,0,0
Pervez Mir,Pakisthan,2,3,3,122,77,3,1/17,25.66,3.78,40.6,0,0
RT Ponting,Australia,17,375,5,150,104,3,1/12,34.66,4.16,50.0,0,0
GD Porter,Australia,0,2,2,108,33,3,2/13,11.0,1.83,36.0,0,0
R Powell,West Indies,2,34,13,245,243,3,1/7,81.0,5.95,81.6,0,0
D Ramnarine,West Indies,4,4,4,200,164,3,2/52,54.66,4.92,66.6,0,0
SK Ranasinghe,Sri Lanka,0,4,4,126,96,3,1/28,32.0,4.57,42.0,0,0
AT Rayudu,India,6,55,9,121,124,3,1/5,41.33,6.14,40.3,0,0
Sabbir Rahman,Bangladesh,5,66,21,306,345,3,1/12,115.0,6.76,102.0,0,0
Saleem Raza,UAE,2,6,6,192,179,3,1/17,59.66,5.59,64.0,0,0
GS Sandhu,Australia,0,2,2,120,107,3,2/49,35.66,5.35,40.0,0,0
Sarandeep Singh,India,1,5,5,258,180,3,2/34,60.0,4.18,86.0,0,0
KF Semple,West Indies,0,7,4,132,121,3,2/35,40.33,5.5,44.0,0,0
Shahid Saeed,Pakisthan,4,10,7,222,159,3,2/20,53.0,4.29,74.0,0,0
R Shepherd,West Indies,0,3,3,110,101,3,2/32,33.66,5.5,36.6,0,0
L Siaka,Papua New Guinea,5,25,11,204,146,3,2/33,48.66,4.29,68.0,0,0
V Sibanda,Zimbabwe,13,127,11,267,265,3,1/12,88.33,5.95,89.0,0,0
D Soraine,CAN,6,4,3,113,94,3,2/57,31.33,4.99,37.6,0,0
KR Stackpole,Australia,3,6,2,77,54,3,3/40,18.0,4.2,25.6,0,0
LW Stott,New Zealand,0,1,1,72,48,3,3/48,16.0,4.0,24.0,0,0
GP Sulzberger,New Zealand,0,3,3,132,102,3,1/28,34.0,4.63,44.0,0,0
MR Swart,NL,3,12,11,366,306,3,1/21,102.0,5.01,122.0,0,0
AR Tait,New Zealand,1,5,5,120,88,3,2/37,29.33,4.4,40.0,0,0
HDRL Thirimanne,Sri Lanka,9,127,4,104,94,3,2/36,31.33,5.42,34.6,0,0
JG Thomas,England,1,3,3,156,144,3,2/59,48.0,5.53,52.0,0,0
FJ Titmus,England,0,2,1,56,53,3,3/53,17.66,5.67,18.6,0,0
MS Tshabalala,South Africa,0,4,4,150,151,3,1/30,50.33,6.04,50.0,0,0
S Tyagi,India,1,4,4,165,144,3,1/15,48.0,5.23,55.0,0,0
JN Valentine,CAN,0,3,3,114,66,3,1/18,22.0,3.47,38.0,0,0
Wajahatullah Wasti,Pakisthan,1,15,3,55,69,3,3/36,23.0,7.52,18.3,0,0
LJ Woodcock,New Zealand,0,4,4,164,155,3,2/58,51.66,5.67,54.6,0,0
HN Ya France,NAM,0,4,4,138,96,3,2/31,32.0,4.17,46.0,0,0
GN Yallop,Australia,6,30,4,138,119,3,2/28,39.66,5.17,46.0,0,0
Younis Khan,Pakisthan,15,265,20,284,288,3,1/3,96.0,6.08,94.6,0,0
Zafar Iqbal,Pakisthan,0,8,7,198,137,3,2/37,45.66,4.15,66.0,0,0
Zahid Ahmed,Pakisthan,0,2,2,96,61,3,2/24,20.33,3.81,32.0,0,0
Aamer Yamin,Pakisthan,3,4,4,156,154,2,1/38,77.0,5.92,78.0,0,0
Aamir Kaleem,OMAN,0,2,2,77,54,2,2/30,27.0,4.2,38.5,0,0
Abdullah Mazari,Afganisthan,0,2,2,96,49,2,1/18,24.5,3.06,48.0,0,0
Ahmed Shehzad,Pakisthan,8,81,9,115,140,2,1/22,70.0,7.3,57.5,0,0
Ali Asad,UAE,0,2,2,120,73,2,2/35,36.5,3.65,60.0,0,0
DI Allan,KENYA,2,5,4,112,80,2,1/22,40.0,4.28,56.0,0,0
GJAF Aponso,NL,0,5,5,242,257,2,1/57,128.5,6.37,121.0,0,0
Asad Ali,Pakisthan,0,4,4,180,115,2,1/22,57.5,3.83,90.0,0,0
SV Bahutule,India,6,8,7,294,283,2,1/31,141.5,5.77,147.0,0,0
A Balbirnie,Ireland,9,64,3,60,68,2,1/26,34.0,6.8,30.0,0,0
MRCN Bandaratilleke,Sri Lanka,0,3,3,144,111,2,2/34,55.5,4.62,72.0,0,0
MD Bates,New Zealand,0,2,2,84,52,2,1/24,26.0,3.71,42.0,0,0
S Bau,Papua New Guinea,3,21,6,180,124,2,2/35,62.0,4.13,90.0,0,0
LS Bhandari,NEPAL,0,1,1,54,43,2,2/43,21.5,4.77,27.0,0,0
DR Briggs,England,0,1,1,60,39,2,2/39,19.5,3.9,30.0,0,0
JE Brinkley,SCOT,0,5,3,168,117,2,1/29,58.5,4.17,84.0,0,0
BS Browne,West Indies,0,4,4,180,156,2,2/50,78.0,5.2,90.0,0,0
PH Carlson,Australia,0,4,3,168,70,2,1/21,35.0,2.5,84.0,0,0
DL Chahar,India,1,3,3,126,129,2,1/37,64.5,6.14,63.0,0,0
IM Chappell,Australia,9,16,2,42,23,2,2/14,11.5,3.28,21.0,0,0
GA Cope,England,1,2,2,112,35,2,1/16,17.5,1.87,56.0,0,0
CS Cowdrey,England,0,3,2,52,55,2,1/3,27.5,6.34,26.0,0,0
DJ Cullen,Australia,0,5,5,213,147,2,2/25,73.5,4.14,106.5,0,0
SM Curran,England,0,2,2,72,90,2,2/44,45.0,7.5,36.0,0,0
DDP D'Silva,UAE,0,3,2,102,71,2,2/20,35.5,4.17,51.0,0,0
D Daesrath,CAN,1,4,2,72,48,2,1/13,24.0,4.0,36.0,0,0
RR David,CAN,2,4,4,96,74,2,2/30,37.0,4.62,48.0,0,0
DLS de Silva,Sri Lanka,0,2,2,120,54,2,2/36,27.0,2.7,60.0,0,0
BR Dorey,Australia,0,4,4,162,146,2,1/12,73.0,5.4,81.0,0,0
F du Plessis,South Africa,8,143,11,192,189,2,1/8,94.5,5.9,96.0,0,0
CE Eksteen,South Africa,3,6,6,222,181,2,1/26,90.5,4.89,111.0,0,0
D Elgar,South Africa,6,8,4,96,67,2,1/11,33.5,4.18,48.0,0,0
KADM Fernando,Sri Lanka,0,1,1,42,13,2,2/13,6.5,1.85,21.0,0,0
MLC Foster,West Indies,0,2,1,30,22,2,2/22,11.0,4.4,15.0,0,0
RC Fredericks,West Indies,4,12,1,10,10,2,2/10,5.0,6.0,5.0,0,0
D Gamage,Sri Lanka,0,3,3,95,83,2,1/26,41.5,5.24,47.5,0,0
WCA Ganegama,Sri Lanka,5,4,3,66,88,2,2/27,44.0,8.0,33.0,0,0
Gazi Ashraf,Bangladesh,4,7,3,51,33,2,1/7,16.5,3.88,25.5,0,0
LR Gibbs,West Indies,2,3,3,156,59,2,1/12,29.5,2.26,78.0,0,0
Golam Faruq,Bangladesh,4,5,5,186,116,2,1/22,58.0,3.74,93.0,0,0
MS Gony,India,0,2,2,78,76,2,2/65,38.0,5.84,39.0,0,0
TR Gripper,Zimbabwe,2,8,6,120,76,2,2/28,38.0,3.8,60.0,0,0
TGJ Gruijters,NL,3,5,4,120,79,2,2/37,39.5,3.95,60.0,0,0
Hammad Azam,Pakisthan,4,11,8,198,169,2,1/21,84.5,5.12,99.0,0,0
SM Harwood,Australia,0,1,1,60,57,2,2/57,28.5,5.7,30.0,0,0
R Hekure,Papua New Guinea,0,1,1,60,32,2,2/32,16.0,3.2,30.0,0,0
CC Henry,CAN,0,2,2,90,53,2,2/27,26.5,3.53,45.0,0,0
O Henry,South Africa,0,3,3,149,125,2,1/31,62.5,5.03,74.5,0,0
H Hiri,Papua New Guinea,3,7,4,60,56,2,1/6,28.0,5.6,30.0,0,0
RG Holland,Australia,0,2,2,126,99,2,2/49,49.5,4.71,63.0,0,0
MEK Hussey,Australia,8,185,13,240,235,2,1/22,117.5,5.87,120.0,0,0
AP Igglesden,England,0,4,4,168,122,2,2/12,61.0,4.35,84.0,0,0
Irfan Bhatti,Pakisthan,0,1,1,48,22,2,2/22,11.0,2.75,24.0,0,0
Jahangir Shah,Bangladesh,4,5,5,234,172,2,2/23,86.0,4.41,117.0,0,0
K Jethi,CAN,0,3,3,102,85,2,2/39,42.5,5.0,51.0,0,0
LWS Kaluperuma,Sri Lanka,7,4,4,208,137,2,1/35,68.5,3.95,104.0,0,0
SHT Kandamby,Sri Lanka,10,39,9,174,173,2,2/37,86.5,5.96,87.0,0,0
CK Kapugedera,Sri Lanka,11,102,10,264,225,2,1/24,112.5,5.11,132.0,0,0
VJ Kingma,NL,5,3,3,126,107,2,1/47,53.5,5.09,63.0,0,0
DB Kotze,NAM,0,6,6,282,256,2,1/32,128.0,5.44,141.0,0,0
GJP Kruger,South Africa,0,3,3,138,139,2,1/43,69.5,6.04,69.0,0,0
NR Kumar,CAN,4,16,2,66,63,2,2/40,31.5,5.72,33.0,0,0
AV Lalcheta,OMAN,0,2,2,84,62,2,2/35,31.0,4.42,42.0,0,0
Liaqat Ali,Pakisthan,1,3,3,188,111,2,1/41,55.5,3.54,94.0,0,0
J Louw,South Africa,0,3,3,156,148,2,1/45,74.0,5.69,78.0,0,0
GD McKenzie,Australia,0,1,1,60,22,2,2/22,11.0,2.2,30.0,0,0
Mansoor Akhtar,Pakisthan,10,41,9,138,110,2,1/7,55.0,4.78,69.0,0,0
GC Martin,Zimbabwe,1,5,4,132,95,2,1/15,47.5,4.31,66.0,0,0
SC Meaker,England,0,2,2,114,110,2,1/45,55.0,5.78,57.0,0,0
KP Meiyappan,UAE,0,2,2,108,78,2,2/39,39.0,4.33,54.0,0,0
Mohammed Qasim,UAE,0,5,3,120,71,2,1/13,35.5,3.55,60.0,0,0
Morshed Ali Khan,Bangladesh,0,3,3,138,85,2,1/26,42.5,3.69,69.0,0,0
PV Mpitsang,South Africa,0,2,2,60,63,2,2/49,31.5,6.3,30.0,0,0
J Mubarak,Sri Lanka,11,40,8,129,95,2,1/10,47.5,4.41,64.5,0,0
SP Mukherjee,India,1,3,3,174,98,2,1/30,49.0,3.37,87.0,0,0
MG Neser,Australia,0,2,2,100,120,2,2/46,60.0,7.2,50.0,0,0
IA Nicolson,Zimbabwe,0,2,2,72,118,2,1/44,59.0,9.83,36.0,0,0
KJ O'Keeffe,Australia,0,2,2,132,79,2,1/36,39.5,3.59,66.0,0,0
DR O'Sullivan,New Zealand,2,3,3,168,123,2,1/38,61.5,4.39,84.0,0,0
Parvez Rasool,India,0,1,1,60,60,2,2/60,30.0,6.0,30.0,0,0
RR Patel,KENYA,6,39,7,168,135,2,1/14,67.5,4.82,84.0,0,0
R Pathan,CAN,0,1,1,36,50,2,2/50,25.0,8.33,18.0,0,0
J Patraj,CAN,0,2,2,90,76,2,1/27,38.0,5.06,45.0,0,0
HSM Pieris,Sri Lanka,0,3,3,132,135,2,2/68,67.5,6.13,66.0,0,0
NV Radford,England,0,6,6,348,230,2,1/32,115.0,3.96,174.0,0,0
P Raho,Papua New Guinea,0,1,1,45,32,2,2/32,16.0,4.26,22.5,0,0
WV Raman,India,8,27,7,162,170,2,1/23,85.0,6.29,81.0,0,0
AN Ranasinghe,Sri Lanka,7,9,8,324,281,2,1/21,140.5,5.2,162.0,0,0
NLK Ratnayake,Sri Lanka,1,2,2,101,98,2,1/39,49.0,5.82,50.5,0,0
RA Reifer,West Indies,0,2,2,53,54,2,2/23,27.0,6.11,26.5,0,0
GJ Rennie,Zimbabwe,7,40,4,90,75,2,1/17,37.5,5.0,45.0,0,0
CEB Rice,South Africa,0,3,3,138,114,2,1/46,57.0,4.95,69.0,0,0
EJ Richardson,Ireland,0,2,2,66,54,2,2/39,27.0,4.9,33.0,0,0
Rizwan Latif,UAE,0,1,1,54,69,2,2/69,34.5,7.66,27.0,0,0
Robiul Islam,Bangladesh,0,3,3,133,117,2,1/21,58.5,5.27,66.5,0,0
LN Roche,Zimbabwe,0,3,3,138,157,2,1/54,78.5,6.82,69.0,0,0
Rokhan Barakzai,Afganisthan,0,1,1,60,45,2,2/45,22.5,4.5,30.0,0,0
Saadat Ali,Pakisthan,0,8,2,27,29,2,2/24,14.5,6.44,13.5,0,0
Sadiq Mohammad,Pakisthan,7,19,2,38,26,2,2/20,13.0,4.1,19.0,0,0
NA Saini,India,0,1,1,60,58,2,2/58,29.0,5.8,30.0,0,0
Sajjad Akbar,Pakisthan,0,2,1,60,45,2,2/45,22.5,4.5,30.0,0,0
RB Simpson,Australia,0,2,2,102,95,2,2/30,47.5,5.58,51.0,0,0
CL Smith,England,0,4,2,36,28,2,2/8,14.0,4.66,18.0,0,0
Sohail Butt,UAE,0,2,2,78,79,2,2/52,39.5,6.07,39.0,0,0
RW Staple,South Africa,0,2,1,60,76,2,2/76,38.0,7.6,30.0,0,0
PC Strydom,South Africa,0,10,7,252,206,2,1/18,103.0,4.9,126.0,0,0
T Taibu,Zimbabwe,11,150,2,84,61,2,2/42,30.5,4.35,42.0,0,0
Tanvir Ahmed,Pakisthan,0,2,2,60,83,2,1/38,41.5,8.3,30.0,0,0
DC Thomas,West Indies,4,21,1,7,11,2,2/11,5.5,9.42,3.5,0,0
PIC Thompson,West Indies,0,2,2,114,110,2,1/46,55.0,5.78,57.0,0,0
GP Thorpe,England,9,82,5,120,97,2,2/15,48.5,4.85,60.0,0,0
IJL Trott,England,4,68,10,183,166,2,2/31,83.0,5.44,91.5,0,0
CM Tuckett,West Indies,0,1,1,48,41,2,2/41,20.5,5.12,24.0,0,0
M van Jaarsveld,South Africa,2,11,2,31,18,2,1/0,9.0,3.48,15.5,0,0
M Venkataramana,India,0,1,1,60,36,2,2/36,18.0,3.6,30.0,0,0
C Viljoen,NAM,0,2,2,30,14,2,2/6,7.0,2.8,15.0,0,0
KP Walmsley,New Zealand,0,2,2,120,117,2,1/53,58.5,5.85,60.0,0,0
GD Watson,Australia,0,2,1,48,28,2,2/28,14.0,3.5,24.0,0,0
DS Wesonga,KENYA,1,4,1,42,28,2,2/28,14.0,4.0,21.0,0,0
RK Whelan,Ireland,0,2,2,90,99,2,1/43,49.5,6.6,45.0,0,0
CM Willoughby,South Africa,3,3,3,168,148,2,2/39,74.0,5.28,84.0,0,0
Yamin Ahmadzai,Afganisthan,4,4,4,160,139,2,1/23,69.5,5.21,80.0,0,0
Zafar Gohar,Pakisthan,0,1,1,60,54,2,2/54,27.0,5.4,30.0,0,0
Zahid Hussain,CAN,0,2,2,120,94,2,1/37,47.0,4.7,60.0,0,0
MZ Zahir,CAN,0,1,1,30,35,2,2/35,17.5,7.0,15.0,0,0
Zahir Khan,Afganisthan,0,1,1,60,55,2,2/55,27.5,5.5,30.0,0,0
Aamer Hameed,Pakisthan,1,2,2,88,38,1,1/32,38.0,2.59,88.0,0,0
SA Abbott,Australia,0,1,1,30,25,1,1/25,25.0,5.0,30.0,0,0
Ahmed Kamal,Bangladesh,0,1,1,30,39,1,1/39,39.0,7.8,30.0,0,0
DS Airee,NEPAL,1,6,3,78,51,1,1/19,51.0,3.92,78.0,0,0
GW Aldridge,New Zealand,0,2,2,114,98,1,1/45,98.0,5.15,114.0,0,0
Ali Khan,South Africa,0,1,1,30,23,1,1/23,23.0,4.6,30.0,0,0
Aminul Islam jnr,Bangladesh,0,1,1,30,33,1,1/33,33.0,6.6,30.0,0,0
Arshad Ali,UAE,4,4,3,102,105,1,1/5,105.0,6.17,102.0,0,0
Arshad Laeeq,UAE,2,6,6,198,198,1,1/25,198.0,6.0,198.0,0,0
B Arun,India,1,4,4,102,103,1,1/43,103.0,6.05,102.0,0,0
Asim Saeed,UAE,0,2,2,54,40,1,1/25,40.0,4.44,54.0,0,0
KMC Bandara,Sri Lanka,0,1,1,60,83,1,1/83,83.0,8.3,60.0,0,0
Basil Hameed,UAE,0,3,1,12,10,1,1/10,10.0,5.0,12.0,0,0
Basit Ali,Pakisthan,3,50,2,30,21,1,1/17,21.0,4.2,30.0,0,0
RR Beaton,West Indies,0,2,2,102,102,1,1/60,102.0,6.0,102.0,0,0
JE Benjamin,England,1,2,2,72,47,1,1/22,47.0,3.91,72.0,0,0
K Birkenstock,NAM,0,5,1,6,5,1,1/5,5.0,5.0,6.0,0,0
BR Blair,New Zealand,4,14,2,30,34,1,1/7,34.0,6.8,30.0,0,0
GK Bose,India,0,1,1,66,39,1,1/39,39.0,3.54,66.0,0,0
BP Bracewell,New Zealand,0,1,1,66,41,1,1/41,41.0,3.72,66.0,0,0
KC Brathwaite,West Indies,1,10,5,152,140,1,1/56,140.0,5.52,152.0,0,0
VR Brown,New Zealand,0,3,2,66,75,1,1/24,75.0,6.81,66.0,0,0
DE Budge,SCOT,1,3,2,36,26,1,1/21,26.0,4.33,36.0,0,0
MG Burgess,New Zealand,8,26,3,74,69,1,1/10,69.0,5.59,74.0,0,0
RG Callender,CAN,0,2,2,54,26,1,1/14,26.0,2.88,54.0,0,0
LOB Cann,Bermuda,3,26,4,100,129,1,1/34,129.0,7.74,100.0,0,0
SJ Chalmers,SCOT,0,2,2,60,49,1,1/34,49.0,4.9,60.0,0,0
S Chattergoon,West Indies,3,18,4,80,48,1,1/1,48.0,3.6,80.0,0,0
MT Chinouya,Zimbabwe,0,2,2,66,50,1,1/36,50.0,4.54,66.0,0,0
KJ Coetzer,SCOT,11,59,7,179,203,1,1/35,203.0,6.8,179.0,0,0
MJ Cosgrove,Australia,0,3,2,30,13,1,1/1,13.0,2.6,30.0,0,0
CJ Dala,South Africa,0,2,2,102,121,1,1/57,121.0,7.11,102.0,0,0
Dawlat Ahmadzai,Afganisthan,1,3,3,112,121,1,1/40,121.0,6.48,112.0,0,0
TN de Grooth,NL,7,34,1,6,2,1,1/2,2.0,2.0,6.0,0,0
BFW de Leede,NL,1,3,2,23,15,1,1/3,15.0,3.91,23.0,0,0
JL Denly,England,10,13,3,66,60,1,1/24,60.0,5.45,66.0,0,0
R Dhawan,India,0,3,3,150,160,1,1/74,160.0,6.4,150.0,0,0
MS Dhoni,India,15,350,2,36,31,1,1/14,31.0,5.16,36.0,0,0
PS Eaglestone,Ireland,0,1,1,42,60,1,1/60,60.0,8.57,42.0,0,0
GN Edwards,New Zealand,5,6,1,6,5,1,1/5,5.0,5.0,6.0,0,0
Faisal Hossain,Bangladesh,6,6,2,73,53,1,1/27,53.0,4.35,73.0,0,0
Fakhar Zaman,Pakisthan,2,46,7,135,111,1,1/19,111.0,4.93,135.0,0,0
TL Fernando,Sri Lanka,0,1,1,18,16,1,1/16,16.0,5.33,18.0,0,0
SP Fleming,New Zealand,13,280,3,29,28,1,1/8,28.0,5.79,29.0,0,0
MJ Fourie,Ireland,1,7,5,179,128,1,1/33,128.0,4.29,179.0,0,0
AN French,HKG,0,2,2,72,67,1,1/51,67.0,5.58,72.0,0,0
AD Gaekwad,India,12,15,1,48,39,1,1/39,39.0,4.87,48.0,0,0
D Ganesh,India,0,1,1,30,20,1,1/20,20.0,4.0,30.0,0,0
TN Garwe,Zimbabwe,0,1,1,36,50,1,1/50,50.0,8.33,36.0,0,0
RS Gavaskar,India,0,11,2,72,74,1,1/56,74.0,6.16,72.0,0,0
SM Gavaskar,India,13,108,4,20,25,1,1/10,25.0,7.5,20.0,0,0
BD Glover,NL,0,1,1,60,37,1,1/37,37.0,3.7,60.0,0,0
Y Goonasekera,Sri Lanka,0,3,2,36,35,1,1/24,35.0,5.83,36.0,0,0
EL Gouka,NL,0,3,2,22,51,1,1/32,51.0,13.9,22.0,0,0
VD Grandia,NL,0,1,1,30,40,1,1/40,40.0,8.0,30.0,0,0
CG Greenidge,West Indies,16,128,2,60,45,1,1/21,45.0,4.5,60.0,0,0
RD Gudhka,KENYA,0,2,2,78,60,1,1/41,60.0,4.61,78.0,0,0
Habibul Bashar,Bangladesh,12,111,6,175,142,1,1/31,142.0,4.86,175.0,0,0
LJ Hamilton,New Zealand,0,2,2,108,143,1,1/76,143.0,7.94,108.0,0,0
JR Hammond,Australia,0,1,1,54,41,1,1/41,41.0,4.55,54.0,0,0
MJ Haslam,New Zealand,0,1,1,30,28,1,1/28,28.0,5.6,30.0,0,0
DL Hemp,Bermuda,3,22,4,114,119,1,1/25,119.0,6.26,114.0,0,0
BE Hendricks,South Africa,0,4,3,126,106,1,1/50,106.0,5.04,126.0,0,0
RR Hendricks,South Africa,1,18,3,42,47,1,1/13,47.0,6.71,42.0,0,0
BJ Hodge,Australia,2,25,3,66,51,1,1/17,51.0,4.63,66.0,0,0
DW Hookes,Australia,9,39,3,29,28,1,1/2,28.0,5.79,29.0,0,0
DL Houghton,Zimbabwe,14,63,1,12,19,1,1/19,19.0,9.5,12.0,0,0
Iftikhar Ahmed,Pakisthan,4,4,4,138,101,1,1/31,101.0,4.39,138.0,0,0
Ijaz Ahmed jnr,Pakisthan,0,2,2,30,25,1,1/9,25.0,5.0,30.0,0,0
Imran Nazir,Pakisthan,10,79,4,49,48,1,1/3,48.0,5.87,49.0,0,0
F Jansen,NL,0,2,2,54,62,1,1/40,62.0,6.88,54.0,0,0
PS Jayaprakashdaran,Sri Lanka,0,1,1,36,21,1,1/21,21.0,3.5,36.0,0,0
TE Jesty,England,0,10,4,108,93,1,1/23,93.0,5.16,108.0,0,0
Joginder Sharma,India,3,4,4,150,115,1,1/28,115.0,4.6,150.0,0,0
HR Johnson,South Africa,0,2,2,60,69,1,1/26,69.0,6.9,60.0,0,0
S Jyoti,CAN,4,14,4,120,90,1,1/26,90.0,4.5,120.0,0,0
VG Kambli,India,9,104,1,4,7,1,1/7,7.0,10.5,4.0,0,0
Kashif Raza,Pakisthan,0,1,1,30,36,1,1/36,36.0,7.2,30.0,0,0
GE Kidd,Ireland,1,6,5,216,172,1,1/27,172.0,4.77,216.0,0,0
R Lamba,India,3,32,3,19,20,1,1/9,20.0,6.31,19.0,0,0
D Lloyd,England,7,8,1,12,3,1,1/3,3.0,1.5,12.0,0,0
JL Louw,NAM,0,1,1,60,60,1,1/60,60.0,6.0,60.0,0,0
SV Manjrekar,India,8,74,3,8,10,1,1/2,10.0,7.5,8.0,0,0
AV Mankad,India,0,1,1,35,47,1,1/47,47.0,8.05,35.0,0,0
Mansoor Amjad,Pakisthan,0,1,1,48,44,1,1/44,44.0,5.5,48.0,0,0
AW Mathieson,New Zealand,0,1,1,24,40,1,1/40,40.0,10.0,24.0,0,0
DES Maxwell,CAN,1,10,3,72,70,1,1/23,70.0,5.83,72.0,0,0
PHKD Mendis,Sri Lanka,0,2,2,84,79,1,1/45,79.0,5.64,84.0,0,0
T Mishra,KENYA,7,42,2,9,12,1,1/6,12.0,8.0,9.0,0,0
Mohammad Abbas,Pakisthan,0,3,3,162,153,1,1/44,153.0,5.66,162.0,0,0
Mohammad Yousuf,Pakisthan,12,288,2,2,1,1,1/0,1.0,3.0,2.0,0,0
Mohsin Khan,Pakisthan,9,75,2,12,5,1,1/2,5.0,2.5,12.0,0,0
Mujahid Jamshed,Pakisthan,0,4,1,24,6,1,1/6,6.0,1.5,24.0,0,0
W Mwayenga,Zimbabwe,2,3,3,126,157,1,1/61,157.0,7.47,126.0,0,0
J Nagenda,Kenya,0,1,1,54,50,1,1/50,50.0,5.55,54.0,0,0
PG Nana,Kenya,0,3,3,173,116,1,1/34,116.0,4.02,173.0,0,0
DP Nannes,Australia,0,1,1,42,20,1,1/20,20.0,2.85,42.0,0,0
SV Nayak,India,1,4,4,222,161,1,1/51,161.0,4.35,222.0,0,0
A Ndlovu,Zimbabwe,0,2,2,102,80,1,1/29,80.0,4.7,102.0,0,0
Neeyamur Rashid,Bangladesh,0,2,2,78,66,1,1/46,66.0,5.07,78.0,0,0
A Neill,SCOT,0,1,1,55,24,1,1/24,24.0,2.61,55.0,0,0
AA Noffke,Australia,0,1,1,54,46,1,1/46,46.0,5.11,54.0,0,0
SD Outerbridge,Bermuda,3,23,7,120,94,1,1/11,94.0,4.7,120.0,0,0
JS Paris,Australia,0,2,2,96,93,1,1/40,93.0,5.81,96.0,0,0
JM Parker,New Zealand,7,24,1,16,10,1,1/10,10.0,3.75,16.0,0,0
AJ Penn,New Zealand,4,5,5,159,201,1,1/50,201.0,7.58,159.0,0,0
N Phillip,West Indies,0,1,1,42,22,1,1/22,22.0,3.14,42.0,0,0
PM Pushpakumara,Sri Lanka,0,2,2,114,105,1,1/40,105.0,5.52,114.0,0,0
S Ramesh,India,0,24,3,36,38,1,1/23,38.0,6.33,36.0,0,0
N Ranatunga,Sri Lanka,0,2,2,102,82,1,1/33,82.0,4.82,102.0,0,0
SHA Rance,New Zealand,0,2,2,105,110,1,1/44,110.0,6.28,105.0,0,0
U Ranchod,Zimbabwe,1,3,3,174,130,1,1/44,130.0,4.48,174.0,0,0
DW Randall,England,9,49,1,2,2,1,1/2,2.0,6.0,2.0,0,0
Randhir Singh,India,2,2,2,72,48,1,1/30,48.0,4.0,72.0,0,0
SS Raul,India,0,2,2,36,27,1,1/13,27.0,4.5,36.0,0,0
Raza-ur-Rehman,CAN,1,6,5,122,128,1,1/59,128.0,6.29,122.0,0,0
