P Chandran,Mex,0,3,2,4.0,0,45,2,1/22,22.5,11.25,12.0,0,0
FA Cossa,Moz,0,6,5,14.0,0,110,2,1/24,55.0,7.85,42.0,0,0
KM Dabengwa,Zimbabwe,4,8,7,11.0,0,106,2,1/1,53.0,9.63,33.0,0,0
DK Dahyabhai Ahir,PNM,0,2,2,3.0,0,27,2,2/11,13.5,9.0,9.0,0,0
JWM Dalrymple,England,1,3,3,5.0,0,39,2,1/10,19.5,7.8,15.0,0,0
Dawlat Ahmadzai,Afganisthan,0,2,2,4.0,0,46,2,1/21,23.0,11.5,12.0,0,0
AS Dean,CAN,5,2,2,4.0,0,32,2,2/18,16.0,8.0,12.0,0,0
AP Devcich,New Zealand,1,4,4,12.0,0,80,2,2/16,40.0,6.66,36.0,0,0
LHD Dilhara,Sri Lanka,0,2,2,5.0,0,30,2,2/6,15.0,6.0,15.0,0,0
N Dipakkumar Patel,PNM,0,3,3,10.0,0,42,2,2/17,21.0,4.2,30.0,0,0
K Dorji,BHU,0,2,2,7.0,0,69,2,2/45,34.5,9.85,21.0,0,0
Ehsan Nawaz,HKG,3,5,5,7.4,0,79,2,1/22,39.5,10.3,23.0,0,0
AM Ellis,New Zealand,1,5,4,10.0,0,105,2,2/40,52.5,10.5,30.0,0,0
Fakhrul Mohon,PORT,0,4,4,14.0,2,85,2,1/21,42.5,6.07,42.0,0,0
V Ganesan,GER,0,4,4,9.0,1,44,2,1/10,22.0,4.88,27.0,0,0
B Geeves,Australia,0,1,1,3.2,0,35,2,2/35,17.5,10.5,10.0,0,0
D Gim,NGA,0,6,4,6.0,0,65,2,1/18,32.5,10.83,18.0,0,0
Hafez Farooq,Peru,0,4,1,2.0,0,14,2,2/14,7.0,7.0,6.0,0,0
LHB Harrington-Myers,Caym,0,4,2,4.0,0,26,2,2/13,13.0,6.5,12.0,0,0
NM Hauritz,Australia,0,3,2,7.2,0,47,2,1/20,23.5,6.4,22.0,0,0
PA Hitchcock,New Zealand,0,1,1,3.0,0,43,2,2/43,21.5,14.33,9.0,0,0
Imran Ashraf,QAT,0,3,3,9.0,0,78,2,2/23,39.0,8.66,27.0,0,0
Imran Khan,Pakisthan,0,3,3,12.0,0,106,2,2/35,53.0,8.83,36.0,0,0
MM Iqbal,SCOT,1,6,3,8.0,0,59,2,2/15,29.5,7.37,24.0,0,0
J Jojo,DEN,0,7,5,17.0,0,98,2,2/25,49.0,5.76,51.0,0,0
Jubair Hossain,Bangladesh,0,1,1,2.0,0,20,2,2/20,10.0,10.0,6.0,0,0
Junaid Sheikh,NOR,0,5,5,16.0,1,104,2,1/21,52.0,6.5,48.0,0,0
Kamran Shazad,UAE,0,3,3,8.4,0,77,2,2/19,38.5,8.88,26.0,0,0
D Kegasitswe,Botsw,0,4,3,12.0,0,156,2,1/43,78.0,13.0,36.0,0,0
A Khan,England,0,1,1,4.0,0,34,2,2/34,17.0,8.5,12.0,0,0
AK Kitchen,New Zealand,1,5,3,6.0,0,46,2,1/3,23.0,7.66,18.0,0,0
Kuldeep Lal,ESP,0,8,4,9.0,0,100,2,2/33,50.0,11.11,27.0,0,0
B Laughlin,Australia,4,3,3,11.5,0,118,2,1/32,59.0,9.97,35.5,0,0
KS Lokuarachchi,Sri Lanka,0,2,2,6.0,0,48,2,2/31,24.0,8.0,18.0,0,0
J Louw,South Africa,1,2,2,7.0,0,54,2,2/36,27.0,7.71,21.0,0,0
Lucky Ali,DEN,0,2,2,7.0,1,40,2,1/19,20.0,5.71,21.0,0,0
AJ McKay,New Zealand,0,2,2,5.4,0,31,2,2/20,15.5,5.47,17.0,0,0
DSK Madushanka,Sri Lanka,0,2,2,5.1,0,62,2,2/23,31.0,12.0,15.5,0,0
R Mahajan,PHI,0,3,3,10.0,0,93,2,1/18,46.5,9.3,30.0,0,0
GI Maiden,SCOT,0,3,3,10.0,0,58,2,1/20,29.0,5.8,30.0,0,0
GT Main,SCOT,1,4,2,4.0,0,34,2,1/13,17.0,8.5,12.0,0,0
P Manning,Caym,0,6,4,8.0,0,53,2,2/3,26.5,6.62,24.0,0,0
B Masaba,UGA,0,1,1,4.0,0,14,2,2/14,7.0,3.5,12.0,0,0
H Masakadza,Zimbabwe,13,66,9,12.0,0,113,2,1/4,56.5,9.41,36.0,0,0
MJ Mason,New Zealand,2,3,3,9.0,0,65,2,1/18,32.5,7.22,27.0,0,0
B Mavuta,Zimbabwe,0,3,3,12.0,0,81,2,1/19,40.5,6.75,36.0,0,0
Z McLaughlin,Caym,0,3,3,7.1,0,54,2,2/30,27.0,7.53,21.5,0,0
SC Meaker,England,0,2,2,7.5,0,70,2,1/28,35.0,8.93,23.5,0,0
Mohameed Taiwo,NGA,0,2,2,8.0,0,41,2,1/16,20.5,5.12,24.0,0,0
Mohammad Adnan,Saudi,0,5,5,17.0,0,120,2,1/27,60.0,7.05,51.0,0,0
Mohsin Hub,Peru,0,4,3,9.0,0,39,2,1/14,19.5,4.33,27.0,0,0
Muhammad Rafique,BAH,0,2,2,5.0,0,63,2,1/31,31.5,12.6,15.0,0,0
S Murari,CRC,0,3,3,10.0,0,52,2,1/10,26.0,5.2,30.0,0,0
LA Musiani,Arg,0,5,4,15.0,1,69,2,1/16,34.5,4.6,45.0,0,0
M Nasim Baras,Afganisthan,0,3,3,8.0,0,56,2,1/11,28.0,7.0,24.0,0,0
A Nel,South Africa,2,2,2,8.0,0,42,2,2/19,21.0,5.25,24.0,0,0
R Ngarava,Zimbabwe,0,1,1,4.0,0,48,2,2/48,24.0,12.0,12.0,0,0
F Nsubuga,UGA,0,3,3,8.0,0,46,2,2/19,23.0,5.75,24.0,0,0
L Nussbaumer,GUE,0,1,1,4.0,0,44,2,2/44,22.0,11.0,12.0,0,0
E Packard,GIBR,0,4,4,11.0,0,79,2,1/8,39.5,7.18,33.0,0,0
MS Panesar,England,0,1,1,4.0,0,40,2,2/40,20.0,10.0,12.0,0,0
NMS Param,SGP,0,8,3,8.0,0,55,2,2/24,27.5,6.87,24.0,0,0
HH Patel,West Indies,0,7,5,13.0,0,104,2,2/13,52.0,8.0,39.0,0,0
H Patel,CAN,3,11,5,9.5,0,83,2,2/23,41.5,8.44,29.5,0,0
N Pathan,THAI,0,4,4,6.0,0,60,2,1/11,30.0,10.0,18.0,0,0
DBL Powell,West Indies,0,5,5,17.0,0,131,2,1/6,65.5,7.7,51.0,0,0
R Powell,West Indies,2,23,4,8.0,0,74,2,1/20,37.0,9.25,24.0,0,0
A Pusthay,Fin,0,5,4,10.0,0,90,2,2/26,45.0,9.0,30.0,0,0
S Rakshit,CZK-R,0,7,5,12.5,0,99,2,1/11,49.5,7.71,38.5,0,0
S Ravikumar,CRC,0,3,3,6.2,0,56,2,1/12,28.0,8.84,19.0,0,0
Raza-ur-Rehman,CAN,1,5,3,9.0,0,58,2,2/16,29.0,6.44,27.0,0,0
AJ Redmond,New Zealand,1,7,1,2.5,0,24,2,2/24,12.0,8.47,8.5,0,0
GA Rogers,SCOT,1,2,2,7.5,0,67,2,2/15,33.5,8.55,23.5,0,0
IH Romaine,Bermuda,0,2,2,3.4,0,21,2,2/2,10.5,5.72,11.0,0,0
SI Runsewe,NGA,0,6,2,2.3,0,23,2,1/4,11.5,9.2,7.5,0,0
JD Ryder,New Zealand,6,22,5,10.0,0,68,2,1/2,34.0,6.8,30.0,0,0
Sadeeq Khan,ROM,0,3,3,12.0,0,63,2,1/21,31.5,5.25,36.0,0,0
TK Saha,Fin,0,4,4,10.0,0,88,2,1/22,44.0,8.8,30.0,0,0
Sajid Liaqat,GER,0,2,2,8.0,0,72,2,1/30,36.0,9.0,24.0,0,0
Sandeep Goud,OMAN,0,12,2,6.0,0,48,2,2/36,24.0,8.0,18.0,0,0
Saqib Zulfiqar,NL,1,6,4,9.0,0,61,2,1/4,30.5,6.77,27.0,0,0
Saqlain Ali,Belg,0,2,2,7.0,0,36,2,1/12,18.0,5.14,21.0,0,0
Sarfaraz Ali,BAH,0,4,3,8.0,0,60,2,2/20,30.0,7.5,24.0,0,0
P Sarraf,NEPAL,0,9,6,11.0,1,58,2,1/3,29.0,5.27,33.0,0,0
RR Sarwan,West Indies,3,18,1,2.0,0,10,2,2/10,5.0,5.0,6.0,0,0
Shaffeq Muhammad,"",0,2,2,7.0,1,21,2,2/12,10.5,3.0,21.0,0,0
Sharif Asadullah,UAE,0,1,1,3.0,0,21,2,2/21,10.5,7.0,9.0,0,0
Shuvagata Hom,Bangladesh,0,5,4,11.0,0,71,2,1/18,35.5,6.45,33.0,0,0
EHSN Silva,UAE,0,2,2,7.0,0,58,2,1/20,29.0,8.28,21.0,0,0
LA Simango,Moz,0,3,3,6.1,0,55,2,2/20,27.5,8.91,18.5,0,0
OF Smith,West Indies,0,2,2,7.0,0,78,2,1/38,39.0,11.14,21.0,0,0
CB Sole,SCOT,1,4,4,16.0,0,141,2,2/38,70.5,8.81,48.0,0,0
AL Stephen,VAN,0,2,2,7.0,0,29,2,2/15,14.5,4.14,21.0,0,0
MJ Swepson,Australia,0,1,1,4.0,0,37,2,2/37,18.5,9.25,12.0,0,0
T Taylor,Caym,0,6,4,9.0,0,74,2,1/17,37.0,8.22,27.0,0,0
R Telemachus,South Africa,1,3,3,12.0,0,90,2,1/22,45.0,7.5,36.0,0,0
S Thuraisingam,CAN,0,3,3,7.5,0,44,2,1/13,22.0,5.61,23.5,0,0
CT Tremlett,England,0,1,1,4.0,0,45,2,2/45,22.5,11.25,12.0,0,0
T Turan,TKY,0,4,3,8.1,0,111,2,1/32,55.5,13.59,24.5,0,0
S Vashisht,ROM,0,3,3,9.0,1,31,2,1/5,15.5,3.44,27.0,0,0
AC Voges,Australia,6,7,1,2.0,0,5,2,2/5,2.5,2.5,6.0,0,0
Waqas Maqsood,Pakisthan,0,1,1,1.5,0,21,2,2/21,10.5,11.45,5.5,0,0
SR Welsh,CAN,0,1,1,3.0,0,6,2,2/6,3.0,2.0,9.0,0,0
AR White,Ireland,4,18,1,4.0,0,18,2,2/18,9.0,4.5,12.0,0,0
G Wijekoon,Sri Lanka,0,3,3,11.0,0,101,2,1/12,50.5,9.18,33.0,0,0
C Wright,Caym,0,6,4,7.0,0,53,2,2/34,26.5,7.57,21.0,0,0
HN Ya France,NAM,0,6,6,13.0,0,82,2,1/3,41.0,6.3,39.0,0,0
Zain ul Tashnam,CRC,0,3,2,8.0,1,35,2,1/16,17.5,4.37,24.0,0,0
S Zargar,Mex,0,1,1,3.0,0,22,2,2/22,11.0,7.33,9.0,0,0
Ziaur Rahman,Afganisthan,0,1,1,4.0,0,42,2,2/42,21.0,10.5,12.0,0,0
Adnan Idrees,KUW,0,6,3,7.0,0,67,1,1/34,67.0,9.57,42.0,0,0
N Advani,GIBR,0,1,1,3.0,0,12,1,1/12,12.0,4.0,18.0,0,0
Aftab Ahmed,DEN,0,1,1,1.0,0,10,1,1/10,10.0,10.0,6.0,0,0
GW Aldridge,New Zealand,0,1,1,4.0,0,45,1,1/45,45.0,11.25,24.0,0,0
J Allen,"",0,2,2,2.0,0,19,1,1/7,19.0,9.5,12.0,0,0
TP Allen,South Africa,0,5,2,3.0,0,28,1,1/11,28.0,9.33,18.0,0,0
Amir Ali,OMAN,1,10,5,9.0,0,67,1,1/6,67.0,7.44,54.0,0,0
Amir Mangal,GER,0,9,5,6.4,0,57,1,1/17,57.0,8.55,40.0,0,0
S Aravind,India,0,1,1,3.4,0,44,1,1/44,44.0,12.0,22.0,0,0
Ariful Haque,Bangladesh,0,9,1,1.0,0,13,1,1/13,13.0,13.0,6.0,0,0
B Arora,MALTA,0,4,4,11.1,0,75,1,1/26,75.0,6.71,67.0,0,0
Asad Mohammad,GER,0,9,8,24.0,0,158,1,1/18,158.0,6.58,144.0,0,0
Asghar Afghan,Afganisthan,9,66,1,0.4,0,4,1,1/4,4.0,6.0,4.0,0,0
AA Banner,Blz,0,3,2,8.0,0,39,1,1/18,39.0,4.87,48.0,0,0
CD Barnwell,West Indies,2,6,4,6.0,0,51,1,1/24,51.0,8.5,36.0,0,0
A Bhattarai,NEPAL,0,1,1,3.0,0,12,1,1/12,12.0,4.0,18.0,0,0
SR Bhudia,KENYA,0,4,4,9.0,0,63,1,1/6,63.0,7.0,54.0,0,0
STR Binny,India,1,3,3,5.0,0,54,1,1/14,54.0,10.8,30.0,0,0
CC Blake,VAN,0,3,3,8.0,0,49,1,1/15,49.0,6.12,48.0,0,0
N Boje,South Africa,0,1,1,4.0,0,27,1,1/27,27.0,6.75,24.0,0,0
SG Borthwick,England,0,1,1,4.0,0,15,1,1/15,15.0,3.75,24.0,0,0
DL Brangman,Bermuda,0,5,5,7.0,0,84,1,1/19,84.0,12.0,42.0,0,0
CL Cairns,New Zealand,1,2,2,8.0,0,52,1,1/28,52.0,6.5,48.0,0,0
A Carthew,Chile,0,4,1,2.0,0,19,1,1/19,19.0,9.5,12.0,0,0
RD Chahar,India,0,1,1,3.0,0,27,1,1/27,27.0,9.0,18.0,0,0
Charanjeet Singh,ITA,0,3,2,5.0,0,35,1,1/18,35.0,7.0,30.0,0,0
MS Crane,England,0,2,2,8.0,0,62,1,1/38,62.0,7.75,48.0,0,0
H Dajc,Serb,0,2,1,4.0,0,36,1,1/36,36.0,9.0,24.0,0,0
H Davids,South Africa,1,9,2,2.0,0,13,1,1/6,13.0,6.5,12.0,0,0
PA Desai,CAN,0,1,1,3.0,0,30,1,1/30,30.0,10.0,18.0,0,0
R Dhawan,India,0,1,1,4.0,0,42,1,1/42,42.0,10.5,24.0,0,0
M Dixit,LUX,0,3,3,9.0,0,93,1,1/51,93.0,10.33,54.0,0,0
KR Ebanks,Caym,0,5,5,11.0,0,104,1,1/25,104.0,9.45,66.0,0,0
Faisal Khan,Saudi,0,4,1,2.0,0,21,1,1/21,21.0,10.5,12.0,0,0
Fayyaz Ahmed,UAE,0,1,1,3.0,0,29,1,1/29,29.0,9.66,18.0,0,0
Fiaz Ahmad,KUW,0,3,3,5.0,0,56,1,1/13,56.0,11.2,30.0,0,0
KK Flowers,Blz,0,3,1,2.0,0,16,1,1/16,16.0,8.0,12.0,0,0
C Floyd,NL,0,2,2,5.0,0,51,1,1/14,51.0,10.2,30.0,0,0
C Fry,LUX,0,3,3,7.0,1,62,1,1/3,62.0,8.85,42.0,0,0
MD Garratt,GIBR,0,4,1,2.5,0,12,1,1/12,12.0,4.23,17.0,0,0
JN Gillespie,Australia,0,1,1,4.0,0,49,1,1/49,49.0,12.25,24.0,0,0
NA Greenwood,JER,0,8,2,2.0,0,14,1,1/4,14.0,7.0,12.0,0,0
L Gregory,England,0,5,2,4.0,0,29,1,1/10,29.0,7.25,24.0,0,0
Hardev Singh,Chile,0,3,1,1.0,0,12,1,1/12,12.0,12.0,6.0,0,0
SJ Harmison,England,1,2,2,6.3,0,42,1,1/13,42.0,6.46,39.0,0,0
Haroon Arshad,HKG,0,10,8,13.5,0,108,1,1/4,108.0,7.8,83.0,0,0
Haroon Mughal,MALTA,0,4,2,3.0,0,31,1,1/17,31.0,10.33,18.0,0,0
TM Head,Australia,2,16,3,4.0,0,39,1,1/16,39.0,9.75,24.0,0,0
R Hekure,Papua New Guinea,0,8,6,4.5,0,37,1,1/6,37.0,7.65,29.0,0,0
BJ Hodge,Australia,7,15,3,5.0,0,43,1,1/13,43.0,8.6,30.0,0,0
S Hongsi,THAI,0,3,2,3.0,0,35,1,1/15,35.0,11.66,18.0,0,0
A Husain,Arg,0,5,4,10.0,0,51,1,1/6,51.0,5.1,60.0,0,0
GM Hyde,Blz,0,3,2,5.0,0,43,1,1/14,43.0,8.6,30.0,0,0
Ibrahim Rizan,Mald,0,5,4,8.1,0,63,1,1/22,63.0,7.71,49.0,0,0
Iftikhar Anjum,Pakisthan,2,2,2,8.0,0,67,1,1/34,67.0,8.37,48.0,0,0
AJ Ireland,Zimbabwe,0,1,1,3.0,0,33,1,1/33,33.0,11.0,18.0,0,0
Irfan Mir,Chile,0,4,4,15.0,0,73,1,1/26,73.0,4.86,90.0,0,0
E Isaneez,UGA,0,3,3,9.2,0,53,1,1/16,53.0,5.67,56.0,0,0
Ismat Ullah,"",0,4,2,4.0,0,16,1,1/9,16.0,4.0,24.0,0,0
Jaspreet Singh,ITA,0,5,2,5.0,0,53,1,1/26,53.0,10.6,30.0,0,0
D Kansonkho,West Indies,0,7,3,7.3,0,60,1,1/15,60.0,8.0,45.0,0,0
A Karn,NEPAL,0,2,2,8.0,0,49,1,1/31,49.0,6.12,48.0,0,0
N Khanna,MALTA,0,2,2,4.0,0,47,1,1/26,47.0,11.75,24.0,0,0
B Khumalo,Botsw,0,3,3,11.0,0,96,1,1/23,96.0,8.72,66.0,0,0
Khurram Chohan,CAN,0,4,4,12.1,0,106,1,1/24,106.0,8.71,73.0,0,0
Khurram Khan,UAE,0,3,1,1.0,0,8,1,1/8,8.0,8.0,6.0,0,0
JH Kiani,PHI,0,4,1,4.0,0,26,1,1/26,26.0,6.5,24.0,0,0
H Lakov,"",0,3,3,12.0,1,72,1,1/23,72.0,6.0,72.0,0,0
CA Liyanage,Mald,0,2,2,5.0,0,47,1,1/33,47.0,9.4,30.0,0,0
J Long,PHI,0,2,1,2.0,0,26,1,1/26,26.0,13.0,12.0,0,0
NM Lyon,Australia,2,2,2,5.0,0,48,1,1/33,48.0,9.6,30.0,0,0
RT Lyons,SCOT,0,2,2,6.0,0,40,1,1/26,40.0,6.66,36.0,0,0
OC McCoy,West Indies,0,2,1,3.0,0,44,1,1/44,44.0,14.66,18.0,0,0
Mahmad Data,PNM,0,2,2,5.0,0,31,1,1/15,31.0,6.2,30.0,0,0
A Makesh,KUW,0,4,4,9.0,1,79,1,1/19,79.0,8.77,54.0,0,0
DJ Malan,England,2,9,1,2.0,0,27,1,1/27,27.0,13.5,12.0,0,0
WJ Malinda,Mald,0,3,1,4.0,0,27,1,1/27,27.0,6.75,24.0,0,0
OM Marshall,Peru,0,3,2,3.0,0,22,1,1/10,22.0,7.33,18.0,0,0
A Martin,West Indies,0,1,1,3.0,0,20,1,1/20,20.0,6.66,18.0,0,0
T Maruma,Zimbabwe,11,13,2,3.0,0,20,1,1/8,20.0,6.66,18.0,0,0
WT Mashinge,Zimbabwe,0,2,2,5.0,0,57,1,1/37,57.0,11.4,30.0,0,0
N Master,Botsw,0,2,1,4.0,0,30,1,1/30,30.0,7.5,24.0,0,0
Md Shafiqul Haque,THAI,0,4,1,3.0,0,25,1,1/25,25.0,8.33,18.0,0,0
DP Michael,Samoa,0,4,1,3.0,0,32,1,1/32,32.0,10.66,18.0,0,0
SF Mire,Zimbabwe,1,9,5,12.0,0,115,1,1/15,115.0,9.58,72.0,0,0
Mohammad Boota,UAE,0,16,1,1.0,0,13,1,1/13,13.0,13.0,6.0,0,0
Mohammad Rafique,Bangladesh,0,1,1,4.0,0,22,1,1/22,22.0,5.5,24.0,0,0
Mohammad Shahid,Bangladesh,0,1,1,3.0,0,32,1,1/32,32.0,10.66,18.0,0,0
MR Montfort,CAN,0,1,1,3.0,0,25,1,1/25,25.0,8.33,18.0,0,0
J Mubarak,Sri Lanka,2,16,2,1.2,0,17,1,1/9,17.0,12.75,8.0,0,0
Muhammad Tanveer,QAT,0,15,3,8.0,0,63,1,1/29,63.0,7.87,48.0,0,0
D Muhumuza,UGA,0,4,3,5.0,0,35,1,1/15,35.0,7.0,30.0,0,0
EMDY Munaweera,Sri Lanka,5,13,5,10.0,0,92,1,1/26,92.0,9.2,60.0,0,0
T Mupariwa,Zimbabwe,1,4,4,13.0,0,94,1,1/22,94.0,7.23,78.0,0,0
Murid Ekrami,Belg,0,3,3,5.0,0,37,1,1/10,37.0,7.4,30.0,0,0
Najeeb Amar,HKG,0,1,1,3.0,0,29,1,1/29,29.0,9.66,18.0,0,0
NH Naureen,ESP,0,1,1,3.0,1,32,1,1/32,32.0,10.66,18.0,0,0
Naveed Ahmed,CZK-R,0,7,5,9.0,0,56,1,1/15,56.0,6.22,54.0,0,0
Nazakat Ali,NOR,0,2,2,3.0,0,16,1,1/6,16.0,5.33,18.0,0,0
Nazmul Hossain,Bangladesh,3,4,4,7.0,0,67,1,1/15,67.0,9.57,42.0,0,0
A Ndlovu,Zimbabwe,0,3,3,11.0,0,90,1,1/35,90.0,8.18,66.0,0,0
R Neale,LUX,0,3,1,3.0,0,30,1,1/30,30.0,10.0,18.0,0,0
P Negi,India,0,1,1,3.0,0,16,1,1/16,16.0,5.33,18.0,0,0
D Nikolov,"",0,3,2,4.0,0,36,1,1/22,36.0,9.0,24.0,0,0
K Nima,BHU,0,1,1,3.0,0,22,1,1/22,22.0,7.33,18.0,0,0
Noman Kamawi,Belg,0,1,1,3.0,0,28,1,1/28,28.0,9.33,18.0,0,0
L Nou,Papua New Guinea,0,3,3,10.0,0,65,1,1/24,65.0,6.5,60.0,0,0
E Ochieng,KENYA,0,2,2,4.0,0,30,1,1/18,30.0,7.5,24.0,0,0
JL Ontong,South Africa,7,14,4,6.0,0,83,1,1/25,83.0,13.83,36.0,0,0
AM Oyede,NGA,0,8,3,8.0,0,44,1,1/14,44.0,5.5,48.0,0,0
RJG Palmer,JER,0,2,2,4.0,0,27,1,1/10,27.0,6.75,24.0,0,0
MA Parker,SCOT,0,2,2,6.0,0,61,1,1/36,61.0,10.16,36.0,0,0
Parvez Rasool,India,0,1,1,4.0,0,32,1,1/32,32.0,8.0,24.0,0,0
AY Patel,New Zealand,0,2,2,6.0,0,45,1,1/27,45.0,7.5,36.0,0,0
KP Pietersen,England,8,37,3,5.0,0,53,1,1/27,53.0,10.6,30.0,0,0
JE Pitcher,Bermuda,0,3,3,7.0,0,50,1,1/26,50.0,7.14,42.0,0,0
S Pokhriyal,CZK-R,0,5,1,2.0,0,22,1,1/22,22.0,11.0,12.0,0,0
M Pushpakumara,Sri Lanka,0,1,1,3.0,0,27,1,1/27,27.0,9.0,18.0,0,0
Qasim Zia,BAH,0,3,3,9.0,0,68,1,1/17,68.0,7.55,54.0,0,0
Raag Kapur,HKG,0,4,3,7.0,0,49,1,1/26,49.0,7.0,42.0,0,0
RLB Rambukwella,Sri Lanka,3,2,2,6.3,0,46,1,1/19,46.0,7.07,39.0,0,0
Ravinder Singh,MALTA,0,2,2,6.0,0,72,1,1/36,72.0,12.0,36.0,0,0
J Reb,Serb,0,2,1,3.0,0,40,1,1/40,40.0,13.33,18.0,0,0
GA Reynold,Blz,0,3,3,8.0,1,49,1,1/17,49.0,6.12,48.0,0,0
Riazat Ali Shah,UGA,0,4,3,7.4,0,58,1,1/20,58.0,7.56,46.0,0,0
R Rivas,Chile,0,3,1,4.0,0,45,1,1/45,45.0,11.25,24.0,0,0
Saber Zakhil,Belg,0,3,3,9.0,0,69,1,1/23,69.0,7.66,54.0,0,0
S Saeed,Mald,0,5,5,11.0,0,95,1,1/24,95.0,8.63,66.0,0,0
AM Samad,CAN,2,7,1,2.0,0,36,1,1/36,36.0,18.0,12.0,0,0
Sandeep Sharma,India,0,2,2,7.0,0,73,1,1/39,73.0,10.42,42.0,0,0
I Sawmy,DEN,0,2,1,3.0,0,12,1,1/12,12.0,4.0,18.0,0,0
Shahzad Muhammad,Mex,0,2,1,3.0,0,29,1,1/29,29.0,9.66,18.0,0,0
Shaikh Ashraf,Peru,0,4,2,4.0,0,34,1,1/18,34.0,8.5,24.0,0,0
KV Sharma,India,0,1,1,4.0,0,28,1,1/28,28.0,7.0,24.0,0,0
RG Sharma,India,12,104,9,11.2,0,113,1,1/22,113.0,9.97,68.0,0,0
ZK Shem,VAN,0,5,3,6.0,0,72,1,1/36,72.0,12.0,36.0,0,0
LPC Silva,Sri Lanka,5,16,2,3.0,0,15,1,1/4,15.0,5.0,18.0,0,0
BA Simango,Moz,0,2,1,3.0,0,21,1,1/21,21.0,7.0,18.0,0,0
T Singye,BHU,0,2,2,6.0,0,65,1,1/53,65.0,10.83,36.0,0,0
J Singye,BHU,0,2,2,8.0,0,69,1,1/28,69.0,8.62,48.0,0,0
JT Smuts,South Africa,1,8,6,12.4,0,101,1,1/19,101.0,7.97,76.0,0,0
Sufyan Mehmood,OMAN,4,3,3,5.3,0,39,1,1/22,39.0,7.09,33.0,0,0
Suhrid Roy,MALTA,0,1,1,4.0,0,44,1,1/44,44.0,11.0,24.0,0,0
CR Suryawanshi,SGP,0,3,1,2.0,0,13,1,1/13,13.0,6.5,12.0,0,0
Tafseer Ali,NOR,0,5,3,4.0,0,37,1,1/17,37.0,9.25,24.0,0,0
Taijul Islam,Bangladesh,0,2,2,7.0,0,58,1,1/26,58.0,8.28,42.0,0,0
Tanvir Ahmed,Pakisthan,0,1,1,3.0,0,13,1,1/13,13.0,4.33,18.0,0,0
BRM Taylor,Zimbabwe,13,38,2,5.0,0,17,1,1/16,17.0,3.4,30.0,0,0
SR Tendulkar,India,0,1,1,2.3,0,12,1,1/12,12.0,4.8,15.0,0,0
EP Thompson,New Zealand,0,1,1,3.0,1,18,1,1/18,18.0,6.0,18.0,0,0
GC Tonge,West Indies,0,1,1,4.0,0,25,1,1/25,25.0,6.25,24.0,0,0
JJ Tucker,Bermuda,0,5,4,7.0,0,62,1,1/16,62.0,8.85,42.0,0,0
Umair Ali,UAE,0,3,2,4.0,0,28,1,1/13,28.0,7.0,24.0,0,0
DLS van Bunge,NL,5,14,2,2.2,0,15,1,1/14,15.0,6.42,14.0,0,0
C Vorster,GUE,0,1,1,3.0,0,32,1,1/32,32.0,10.66,18.0,0,0
Walid Ghauri,NOR,0,4,2,3.5,0,31,1,1/16,31.0,8.08,23.0,0,0
Washeem Abbas,MALTA,0,2,2,8.0,0,70,1,1/31,70.0,8.75,48.0,0,0
UWMBCA Welegedara,Sri Lanka,0,2,2,6.0,0,61,1,1/21,61.0,10.16,36.0,0,0
CL White,Australia,7,47,5,7.0,0,51,1,1/11,51.0,7.28,42.0,0,0
T Whiteman,LUX,0,4,2,3.4,0,38,1,1/24,38.0,10.36,22.0,0,0
JD Wildermuth,Australia,0,2,2,3.0,0,32,1,1/16,32.0,10.66,18.0,0,0
LJ Woodcock,New Zealand,1,3,3,10.0,0,70,1,1/30,70.0,7.0,60.0,0,0
GH Worker,New Zealand,0,2,1,2.0,0,19,1,1/19,19.0,9.5,12.0,0,0
Yusuf Ebrahim,PNM,0,3,3,7.0,1,44,1,1/13,44.0,6.28,42.0,0,0
Zaheer Maqsood,UAE,1,3,3,9.0,0,80,1,1/29,80.0,8.88,54.0,0,0
Zamir Khan,Afganisthan,0,1,1,4.0,0,26,1,1/26,26.0,6.5,24.0,0,0
Zawar Farid,UAE,0,4,2,4.1,0,35,1,1/34,35.0,8.4,25.0,0,0
C Zhuwao,Zimbabwe,10,7,1,0.2,0,1,1,1/1,1.0,3.0,2.0,0,0
Zohaib Sarwar,PORT,0,4,4,7.0,0,51,1,1/8,51.0,7.28,42.0,0,0
M Zondeki,South Africa,0,1,1,3.0,0,41,1,1/41,41.0,13.66,18.0,0,0
Abdullah Mahmood,DEN,0,1,1,1.0,0,9,0,-,,9.0,-,0,0
Abdullah Sheikh,NOR,0,2,1,1.0,0,13,0,-,,13.0,-,0,0
Abdur Rauf,Pakisthan,0,1,1,3.0,0,21,0,-,,7.0,-,0,0
M Aboagye,Ghana,0,3,1,1.0,0,17,0,-,,17.0,-,0,0
RA Abolarin,NGA,0,1,1,0.4,0,7,0,-,,10.5,-,0,0
S Adedeji,NGA,0,6,1,2.0,0,21,0,-,,10.5,-,0,0
Aftab Ahmed,Bangladesh,4,11,1,0.2,0,8,0,-,,24.0,-,0,0
GJ Agius,MALTA,0,2,2,5.0,0,53,0,-,,10.6,-,0,0
Ahmed Shehzad,Pakisthan,10,59,1,1.0,0,10,0,-,,10.0,-,0,0
DS Airee,NEPAL,1,18,1,2.0,0,23,0,-,,11.5,-,0,0
