CA Soper,Papua New Guinea,4,13,6,4,37,19,18.5,41,90.24,0,0,0,0,3
BM Wheeler,New Zealand,1,6,4,2,37,30,18.5,28,132.14,0,0,0,3,2
RJ Campbell,HKG,0,3,3,0,36,27,12.0,47,76.59,0,0,1,6,0
TK Curran,England,2,15,6,4,36,14,18.0,27,133.33,0,0,0,0,3
J Dunn,VAN,0,4,3,0,36,23,12.0,41,87.8,0,0,0,0,1
J Jojo,DEN,0,7,5,3,36,13,18.0,27,133.33,0,0,0,1,1
TE Kane,Ireland,4,7,3,1,36,26,18.0,23,156.52,0,0,0,5,0
Mohammed Qasim,UAE,1,3,3,1,36,13,18.0,51,70.58,0,0,0,2,0
Mohsin Hub,Peru,0,4,4,1,36,16,12.0,41,87.8,0,0,1,2,0
PA Patel,India,0,2,2,0,36,26,18.0,32,112.5,0,0,0,4,1
Abdul Shakoor,UAE,4,6,4,2,35,20,17.5,40,87.5,0,0,0,3,0
MP Biddappa,PHI,0,4,2,1,35,22,35.0,47,74.46,0,0,0,1,1
STR Binny,India,1,3,2,0,35,24,17.5,29,120.68,0,0,0,2,1
PJ Cummins,Australia,8,25,11,4,35,13,5.0,37,94.59,0,0,2,2,1
SM Curran,England,0,5,3,0,35,24,11.66,23,152.17,0,0,0,3,2
CD de Lange,SCOT,2,8,3,0,35,22,11.66,22,159.09,0,0,0,2,2
L Hermida,Mex,0,5,5,2,35,12,11.66,52,67.3,0,0,0,1,0
JN Malan,South Africa,0,2,2,0,35,33,17.5,37,94.59,0,0,0,3,2
VV Morea,Papua New Guinea,2,5,5,0,35,19,7.0,44,79.54,0,0,1,4,0
D Murphy,SCOT,0,4,4,3,35,20,35.0,35,100.0,0,0,0,1,0
Nazakat Ali,NOR,0,2,2,0,35,25,17.5,31,112.9,0,0,0,1,3
Shuvagata Hom,Bangladesh,0,5,4,2,35,16,17.5,35,100.0,0,0,0,3,1
Sultan Ahmed,UAE,2,17,9,3,35,11,5.83,37,94.59,0,0,3,0,2
DK Anefie,Ghana,0,4,4,2,34,18,17.0,38,89.47,0,0,1,2,0
Arafat Sunny,Bangladesh,2,10,6,3,34,10,11.33,30,113.33,0,0,0,3,1
Hammad Azam,Pakisthan,1,5,4,1,34,21,11.33,34,100.0,0,0,0,3,1
Nadeem Ahmed,HKG,3,24,9,4,34,10,6.8,55,61.81,0,0,1,2,0
JD Nel,SCOT,3,10,5,2,34,13,11.33,25,136.0,0,0,1,3,1
OL Pitcher,Bermuda,0,3,3,0,34,15,11.33,53,64.15,0,0,0,1,0
S Rakshit,CZK-R,0,7,5,1,34,15,8.5,44,77.27,0,0,1,5,0
Saqib Zulfiqar,NL,1,6,4,0,34,18,8.5,43,79.06,0,0,0,1,0
JTS Sumerauer,JER,0,8,6,1,34,13,6.8,39,87.17,0,0,0,3,0
W Viraliliu,VAN,0,10,7,3,34,13,8.5,26,130.76,0,0,0,3,2
PSP Handscomb,Australia,0,2,2,1,33,20,33.0,33,100.0,0,0,0,1,0
GO Jones,England,1,2,2,1,33,19,33.0,25,132.0,0,0,0,5,0
FJ Klaassen,NL,1,21,7,1,33,13,5.5,34,97.05,0,0,1,2,0
MF Maharoof,Sri Lanka,10,8,5,1,33,13,8.25,43,76.74,0,0,1,0,1
CB Mpofu,Zimbabwe,11,30,10,6,33,17,8.25,40,82.5,0,0,3,3,1
K Nestor,GIBR,0,4,4,1,33,16,11.0,35,94.28,0,0,0,1,2
I Pandey,NEPAL,0,4,4,0,33,22,8.25,50,66.0,0,0,0,5,0
RJMGM Rupasinghe,Sri Lanka,0,2,2,0,33,18,16.5,39,84.61,0,0,0,2,0
Simandeep Singh,HKG,0,7,7,2,33,14,6.6,32,103.12,0,0,0,2,0
WPUJC Vaas,Sri Lanka,1,6,2,1,33,21,33.0,41,80.48,0,0,0,1,0
AA Westphal,Mex,0,5,5,0,33,24,6.6,40,82.5,0,0,0,3,0
Abdul Wahid,Saudi,0,5,3,1,32,17,16.0,26,123.07,0,0,0,4,1
KS Bagabena,Ghana,0,4,3,2,32,23,32.0,32,100.0,0,0,1,1,0
WD Balaji Rao,CAN,0,4,4,1,32,22,10.66,30,106.66,0,0,1,1,2
SE Findlay,West Indies,0,2,2,0,32,19,16.0,31,103.22,0,0,0,4,0
TG Gordon,CAN,0,3,3,0,32,23,10.66,37,86.48,0,0,0,3,0
LHB Harrington-Myers,Caym,0,4,4,1,32,17,10.66,39,82.05,0,0,1,1,1
Khizer Ahmed,NOR,0,5,4,2,32,18,16.0,47,68.08,0,0,0,1,0
GA Lamb,Zimbabwe,0,5,4,2,32,14,16.0,54,59.25,0,0,1,1,0
GH O'Brien,Bermuda,11,11,6,2,32,7,8.0,38,84.21,0,0,1,1,2
SNJ O'Keefe,Australia,1,7,5,0,32,22,6.4,26,123.07,0,0,0,4,1
Shiraz Khan,KUW,0,6,5,1,32,16,8.0,27,118.51,0,0,1,2,1
KRP Silva,South Africa,0,2,2,0,32,25,16.0,12,266.66,0,0,0,2,3
J Theron,South Africa,2,9,3,3,32,31,,21,152.38,0,0,0,3,1
JC Tredwell,England,2,17,6,3,32,22,10.66,20,160.0,0,0,1,4,1
TR Birt,Australia,2,4,3,0,31,17,10.33,33,93.93,0,0,0,3,1
PVD Chameera,Sri Lanka,3,19,10,6,31,12,7.75,40,77.5,0,0,2,3,0
P Chandran,Mex,0,3,3,0,31,23,10.33,47,65.95,0,0,1,2,1
R Dravid,India,0,1,1,0,31,31,31.0,21,147.61,0,0,0,0,3
V Ganesan,GER,0,4,4,0,31,15,7.75,42,73.8,0,0,0,0,0
Jahurul Islam,Bangladesh,3,3,3,0,31,18,10.33,23,134.78,0,0,0,3,1
Jasdeep Singh,South Africa,0,4,2,0,31,31,15.5,25,124.0,0,0,1,0,3
AS Mehmi,"",0,3,2,1,31,21,31.0,29,106.89,0,0,0,2,1
RG Mukasa,UGA,0,4,4,0,31,14,7.75,40,77.5,0,0,0,1,0
PA Nixon,England,0,1,1,1,31,31,,22,140.9,0,0,0,2,1
H Osinde,CAN,5,11,6,2,31,17,7.75,34,91.17,0,0,0,1,2
VS Padhaal,Fin,0,5,5,0,31,14,6.2,44,70.45,0,0,0,4,0
D Sheeli,KUW,0,3,3,0,31,19,10.33,32,96.87,0,0,0,3,0
ACF Stokes,GUE,0,7,5,0,31,16,6.2,26,119.23,0,0,3,6,0
Tafseer Ali,NOR,0,5,4,1,31,19,10.33,53,58.49,0,0,0,1,0
Zubaidi Zulkifle,MAL,0,4,4,0,31,22,7.75,29,106.89,0,0,1,2,2
D Cato,Caym,0,3,3,0,30,20,10.0,59,50.84,0,0,0,2,0
WW Hinds,West Indies,4,5,5,1,30,14,7.5,41,73.17,0,0,1,3,0
LC Le Tissier,GUE,0,9,7,2,30,9,6.0,29,103.44,0,0,0,2,0
Mian Mehmood,PORT,0,4,4,0,29,13,7.25,41,70.73,0,0,1,1,1
SH Obed,VAN,0,12,7,2,29,9,5.8,41,70.73,0,0,0,1,0
S Rossi,Arg,0,5,4,1,29,13,9.66,27,107.4,0,0,0,2,1
J Salazar,Peru,0,2,2,1,29,20,29.0,36,80.55,0,0,0,0,0
Taskin Ahmed,Bangladesh,4,19,6,3,29,15,9.66,31,93.54,0,0,1,3,1
DT Tiripano,Zimbabwe,3,10,6,2,29,14,7.25,34,85.29,0,0,2,0,2
C Zavoiu,ROM,0,3,2,0,29,27,14.5,39,74.35,0,0,0,3,0
Ahsan Malik,NL,5,31,8,5,28,11,9.33,30,93.33,0,0,1,1,1
KK Ahuja,Mex,0,8,7,0,28,8,4.0,50,56.0,0,0,1,1,1
Amjad Khan,UAE,1,4,3,0,28,24,9.33,30,93.33,0,0,0,3,1
EJB Miles,JER,0,14,4,2,28,16,14.0,31,90.32,0,0,0,1,0
A Nehra,India,8,27,5,0,28,22,5.6,39,71.79,0,0,3,1,2
PJ Ongondo,KENYA,1,8,6,0,28,16,4.66,23,121.73,0,0,2,1,2
CW Perchard,JER,0,15,5,2,28,12,9.33,35,80.0,0,0,0,0,0
R Pillai,GER,0,6,5,1,28,14,7.0,44,63.63,0,0,1,1,0
Sharafuddin Ashraf,Afganisthan,4,8,4,1,28,18,9.33,29,96.55,0,0,0,1,1
Ahmed Wardak,GER,0,9,4,2,27,20,13.5,38,71.05,0,0,0,1,0
TP Allen,South Africa,0,5,3,1,27,11,13.5,17,158.82,0,0,0,0,3
G Bakiweyem,Ghana,0,3,2,1,27,15,27.0,30,90.0,0,0,0,0,0
TC Barker,LUX,0,4,4,0,27,18,6.75,33,81.81,0,0,0,1,0
NE Bonner,West Indies,1,2,2,0,27,24,13.5,38,71.05,0,0,0,2,0
DT Christian,Australia,7,16,7,3,27,9,6.75,28,96.42,0,0,1,2,0
RM Dorji,BHU,0,1,1,0,27,27,27.0,23,117.39,0,0,0,0,4
H Fennell,Arg,0,5,5,2,27,25,9.0,23,117.39,0,0,3,4,1
S Hongsi,THAI,0,3,3,3,27,11,,16,168.75,0,0,0,3,1
Mohammad Iqbal,CAN,0,3,3,0,27,22,9.0,39,69.23,0,0,0,1,0
Nadif Chowdhury,Bangladesh,1,3,3,0,27,12,9.0,23,117.39,0,0,0,2,0
SS Pathirana,Sri Lanka,1,5,5,0,27,14,5.4,24,112.5,0,0,0,3,0
Shapoor Zadran,Afganisthan,8,34,13,6,27,13,3.85,65,41.53,0,0,3,0,3
Shoaib Qureshi,Fin,0,5,4,0,27,12,6.75,34,79.41,0,0,1,2,0
MP Vaughan,England,2,2,2,0,27,27,13.5,22,122.72,0,0,1,4,0
Waqas Ali,Belg,0,2,2,0,27,14,13.5,31,87.09,0,0,0,0,2
Zulfiqar Babar,Pakisthan,1,7,3,3,27,13,,27,100.0,0,0,0,2,1
Arsalan Arif,Aut,0,2,1,1,26,26,,11,236.36,0,0,0,5,0
TB de Bruyn,South Africa,0,2,2,0,26,19,13.0,16,162.5,0,0,0,3,1
D Ganga,West Indies,0,1,1,0,26,26,26.0,31,83.87,0,0,0,3,1
R Goodwin,PHI,0,4,4,1,26,16,8.66,36,72.22,0,0,1,1,0
Izatullah Dawlatzai,Afganisthan,7,14,3,2,26,24,26.0,16,162.5,0,0,0,2,2
G Kansonkho,West Indies,0,6,3,1,26,22,13.0,21,123.8,0,0,1,4,0
TJ Murtagh,Ireland,4,14,5,3,26,12,13.0,25,104.0,0,0,0,0,1
LN Oluoch,KENYA,6,10,6,3,26,7,8.66,33,78.78,0,0,0,2,0
E Otieno,KENYA,7,18,8,3,26,8,5.2,48,54.16,0,0,1,0,1
TK Saha,Fin,0,4,4,3,26,18,26.0,23,113.04,0,0,0,1,0
Washington Sundar,India,2,18,5,3,26,14,13.0,12,216.66,0,0,1,1,3
C Wright,Caym,0,6,5,2,26,16,8.66,31,83.87,0,0,1,2,0
P Agnihotri,NOR,0,2,2,0,25,19,12.5,36,69.44,0,0,0,2,0
Asrar Ahmed,"",0,3,1,0,25,25,25.0,27,92.59,0,0,0,2,0
RA Bhatti,CAN,0,4,4,1,25,11,8.33,37,67.56,0,0,1,1,0
AM Ellis,New Zealand,1,5,5,2,25,16,8.33,21,119.04,0,0,0,1,1
CRD Fernando,Sri Lanka,10,18,7,2,25,21,5.0,27,92.59,0,0,2,4,0
G Goudie,SCOT,3,9,6,2,25,9,6.25,20,125.0,0,0,0,2,1
T Jamtsho,BHU,0,2,2,1,25,19,25.0,27,92.59,0,0,0,1,1
JH Kiani,PHI,0,4,3,1,25,13,12.5,36,69.44,0,0,0,2,0
RK Kleinveldt,South Africa,5,6,3,2,25,22,25.0,10,250.0,0,0,0,1,3
WP Masakadza,Zimbabwe,4,12,6,3,25,6,8.33,30,83.33,0,0,0,2,0
G Murali,CRC,0,3,3,0,25,14,8.33,44,56.81,0,0,0,1,0
PM Nevill,Australia,0,9,5,4,25,10,25.0,11,227.27,0,0,0,1,2
SA Okpe,NGA,0,8,6,1,25,12,5.0,46,54.34,0,0,0,1,0
C Pengkumta,THAI,0,4,3,2,25,18,25.0,31,80.64,0,0,0,2,0
Raza-ur-Rehman,CAN,1,5,4,0,25,10,6.25,29,86.2,0,0,0,3,0
Shahbaz Badar,BAH,0,3,3,0,25,16,8.33,32,78.12,0,0,1,3,0
Shahriar Nafees,Bangladesh,0,1,1,0,25,25,25.0,17,147.05,0,0,0,3,1
Sidhant Singh,SGP,0,8,6,2,25,12,6.25,26,96.15,0,0,1,1,1
A Srivastav,Chile,0,4,4,0,25,21,6.25,37,67.56,0,0,2,2,0
Tahir Dar,BAH,0,4,2,0,25,15,12.5,25,100.0,0,0,0,1,2
Vinod Kumar,ESP,0,3,3,1,25,17,12.5,30,83.33,0,0,0,3,0
Adil Hanif,BAH,0,4,2,0,24,16,12.0,23,104.34,0,0,0,3,0
Azyan Farhath,Mald,0,2,2,1,24,22,24.0,22,109.09,0,0,0,2,0
MO Bacarese,GIBR,0,3,2,0,24,13,12.0,37,64.86,0,0,0,0,1
OO Bascome,Bermuda,11,3,3,0,24,16,8.0,29,82.75,0,0,0,3,0
Bilal Tahir,KUW,0,4,4,0,24,13,6.0,21,114.28,0,0,1,1,1
JW Dernbach,England,3,34,7,2,24,12,4.8,21,114.28,0,0,1,3,0
Fareed Ahmad,Afganisthan,3,14,1,1,24,24,,15,160.0,0,0,0,4,0
JN Gillespie,Australia,0,1,1,0,24,24,24.0,18,133.33,0,0,0,4,0
B Ivanov,"",0,3,3,1,24,14,12.0,55,43.63,0,0,0,1,0
Jagjit Singh,Peru,0,4,4,0,24,12,6.0,30,80.0,0,0,0,1,0
MJ McClenaghan,New Zealand,6,29,8,4,24,10,6.0,23,104.34,0,0,2,1,2
Rameez Raja,Pakisthan,0,2,2,0,24,23,12.0,29,82.75,0,0,0,2,0
B Regmi,NEPAL,5,18,11,4,24,11,3.42,56,42.85,0,0,1,2,0
CP Schofield,England,0,4,4,3,24,9,24.0,20,120.0,0,0,0,2,0
KJ Abbott,South Africa,3,21,6,4,23,9,11.5,20,115.0,0,0,0,2,0
AB Barath,West Indies,1,2,2,0,23,15,11.5,39,58.97,0,0,0,3,0
Bilawal Bhatti,Pakisthan,2,9,4,2,23,13,11.5,14,164.28,0,0,1,2,1
DL Brangman,Bermuda,0,5,4,2,23,23,11.5,25,92.0,0,0,2,2,1
C Floyd,NL,0,2,2,1,23,21,23.0,23,100.0,0,0,0,2,1
Habib Ahmadzai,Aut,0,5,3,2,23,15,23.0,29,79.31,0,0,0,2,1
Hardev Singh,Chile,0,3,3,0,23,17,7.66,48,47.91,0,0,0,1,0
Imran Anwar,BAH,0,4,2,1,23,16,23.0,22,104.54,0,0,0,2,0
RK Inampud,Mex,0,3,3,2,23,17,23.0,28,82.14,0,0,0,0,1
B Kumar,India,7,43,9,5,23,9,5.75,29,79.31,0,0,1,0,0
S Lamichhane,ICC/NEPAL,1,18,8,4,23,9,5.75,29,79.31,0,0,1,1,0
N Master,Botsw,0,2,2,0,23,21,11.5,18,127.77,0,0,0,4,0
T Panyangara,Zimbabwe,3,14,5,4,23,17,23.0,17,135.29,0,0,0,1,2
VM Sachdev,PNM,0,2,2,1,23,12,23.0,31,74.19,0,0,0,2,0
Shafiul Islam,Bangladesh,9,17,6,1,23,16,4.6,33,69.69,0,0,1,1,1
S Sohal,South Africa,0,3,2,0,23,18,11.5,29,79.31,0,0,0,1,1
A Zampa,Australia,3,27,6,4,23,9,11.5,26,88.46,0,0,0,2,0
Zulqarnain Haider,Pakisthan,3,3,3,0,23,17,7.66,30,76.66,0,0,0,1,0
Abdur Rehman,Pakisthan,6,8,5,3,22,7,11.0,29,75.86,0,0,0,0,0
DNA Ankrah,Ghana,0,4,3,0,22,12,7.33,43,51.16,0,0,0,2,0
SE Aquilina,MALTA,0,4,4,0,22,14,5.5,30,73.33,0,0,0,2,0
Z Arinaitwe,UGA,0,3,3,0,22,15,7.33,26,84.61,0,0,0,3,1
TA Boult,New Zealand,6,27,8,3,22,8,4.4,32,68.75,0,0,1,1,0
PC de Silva,Sri Lanka,0,2,2,0,22,21,11.0,22,100.0,0,0,0,1,0
AB Dinda,India,3,9,2,1,22,19,22.0,24,91.66,0,0,0,1,0
PJ Ingram,New Zealand,0,3,3,1,22,20,11.0,35,62.85,0,0,1,3,0
M Morkel,South Africa,10,44,8,5,22,8,7.33,18,122.22,0,0,0,3,1
AK Muslar,Blz,0,3,3,0,22,13,7.33,27,81.48,0,0,1,1,2
DP Nannes,Australia,1,17,5,3,22,12,11.0,18,122.22,0,0,0,1,1
FL Reifer,West Indies,0,1,1,0,22,22,22.0,20,110.0,0,0,0,2,1
Umair Ali,UAE,0,3,3,2,22,13,22.0,18,122.22,0,0,0,2,1
Abdullah Akbarjan,Aut,0,5,1,0,21,21,21.0,17,123.52,0,0,0,3,0
Anas Khan,HKG,0,1,1,1,21,21,,28,75.0,0,0,0,2,0
SE Bond,New Zealand,5,20,8,3,21,8,4.2,21,100.0,0,0,2,2,0
BB Chari,Zimbabwe,0,3,3,0,21,19,7.0,31,67.74,0,0,1,4,0
MR Gillespie,New Zealand,2,11,6,4,21,7,10.5,29,72.41,0,0,0,0,0
L Gregory,England,0,5,3,0,21,15,7.0,19,110.52,0,0,1,0,2
Imam-ul-Haq,Pakisthan,0,2,2,0,21,14,10.5,25,84.0,0,0,0,2,0
Kamran Shazad,UAE,0,3,2,0,21,21,10.5,17,123.52,0,0,1,1,2
Karweng NG,PHI,0,4,3,0,21,14,7.0,30,70.0,0,0,0,0,1
LD Madushanka,Sri Lanka,0,2,2,0,21,20,10.5,26,80.76,0,0,0,1,0
C Mahoney,Peru,0,3,1,0,21,21,21.0,27,77.77,0,0,0,1,0
AF Milne,New Zealand,8,21,8,8,21,10,,23,91.3,0,0,0,1,0
Mohammad Sami,Pakisthan,6,13,4,3,21,8,21.0,30,70.0,0,0,0,2,0
S Murari,CRC,0,3,3,1,21,16,10.5,20,105.0,0,0,0,2,0
Rony Talukdar,Bangladesh,0,1,1,0,21,21,21.0,22,95.45,0,0,0,0,1
Shoaib Akhtar,Pakisthan,4,15,6,3,21,8,7.0,16,131.25,0,0,1,2,1
SJS Smith,SCOT,2,5,4,1,21,9,7.0,40,52.5,0,0,1,1,0
SF Tiai,Samoa,0,4,3,0,21,11,7.0,22,95.45,0,0,1,2,0
E Ul Haq,NOR,0,5,5,0,21,10,4.2,36,58.33,0,0,0,2,0
Ainool Haqqiem,MAL,0,4,2,1,20,12,20.0,20,100.0,0,0,0,1,0
RL Bhudia,KENYA,0,3,3,1,20,11,10.0,20,100.0,0,0,1,0,2
KK Flowers,Blz,0,3,3,1,20,17,10.0,33,60.6,0,0,1,3,0
Z Groenewald,NAM,0,10,4,1,20,13,6.66,35,57.14,0,0,0,0,0
DL Hemp,Bermuda,0,2,2,0,20,20,10.0,32,62.5,0,0,1,2,1
Kuldeep Yadav,India,2,19,2,1,20,16,20.0,20,100.0,0,0,0,2,0
MJ North,Australia,0,1,1,0,20,20,20.0,21,95.23,0,0,0,1,0
N Pokana,Papua New Guinea,3,19,7,5,20,8,10.0,28,71.42,0,0,0,0,0
JRMVB Sanjaya,Sri Lanka,0,8,5,2,20,6,6.66,18,111.11,0,0,0,3,0
JOP Scamans,Fin,0,2,2,1,20,12,20.0,19,105.26,0,0,0,1,0
S Sreesanth,India,2,10,3,2,20,19,20.0,14,142.85,0,0,1,4,0
A Uniyal,Chile,0,3,3,1,20,16,10.0,24,83.33,0,0,0,2,0
C Waiswa,UGA,0,4,2,1,20,14,20.0,14,142.85,0,0,0,1,1
Aziz Mohammad,Belg,0,3,3,1,19,19,9.5,25,76.0,0,0,1,0,2
Bilal Ahmed,Serb,0,1,1,0,19,19,19.0,28,67.85,0,0,0,1,1
CJ Dala,South Africa,1,9,4,3,19,12,19.0,28,67.85,0,0,0,1,0
Fahad Tariq,UAE,0,6,5,1,19,16,4.75,24,79.16,0,0,2,1,1
Ibrahim Hassan,Mald,0,11,7,2,19,12,3.8,41,46.34,0,0,3,0,0
Imran Haider,ROM,0,2,2,0,19,15,9.5,26,73.07,0,0,0,2,1
Imran Tahir,South Africa,6,38,4,3,19,9,19.0,18,105.55,0,0,0,1,1
Irfan Mir,Chile,0,4,3,2,19,18,19.0,7,271.42,0,0,1,0,2
Jaspreet Singh,ITA,0,5,2,0,19,11,9.5,23,82.6,0,0,0,1,0
Junaid Sheikh,NOR,0,5,3,0,19,9,6.33,20,95.0,0,0,0,1,1
HGJM Kulatunga,Sri Lanka,0,2,2,0,19,11,9.5,38,50.0,0,0,0,0,0
CJ McKay,Australia,3,6,4,2,19,7,9.5,22,86.36,0,0,1,1,1
Mohammad Ahsan,KUW,0,6,3,0,19,8,6.33,20,95.0,0,0,0,0,1
Muktar Ali,Bangladesh,0,1,1,1,19,19,,15,126.66,0,0,0,1,1
SN Netravalkar,South Africa,0,8,2,1,19,12,19.0,15,126.66,0,0,0,1,1
HM Nicholls,New Zealand,3,5,4,0,19,7,4.75,28,67.85,0,0,0,2,0
AE Paraam,SGP,0,3,2,1,19,10,19.0,10,190.0,0,0,0,2,1
AM Phangiso,South Africa,6,16,3,0,19,13,6.33,29,65.51,0,0,0,1,0
RLB Rambukwella,Sri Lanka,3,2,1,0,19,19,19.0,16,118.75,0,0,0,1,1
SV Samson,India,0,1,1,0,19,19,19.0,24,79.16,0,0,0,1,0
L Shafeeg,Mald,0,3,1,1,19,19,,11,172.72,0,0,0,2,1
Sufyan Mehmood,OMAN,4,3,2,1,19,13,19.0,41,46.34,0,0,0,2,0
KOK Williams,West Indies,3,24,7,4,19,13,6.33,17,111.76,0,0,1,1,1
N Yordanov,"",0,2,2,1,19,19,19.0,11,172.72,0,0,1,0,2
JD Baker,Samoa,0,4,3,3,18,11,,14,128.57,0,0,0,3,0
V Baskaran,SGP,0,12,5,3,18,14,9.0,23,78.26,0,0,1,0,0
Bilal Khan,OMAN,4,32,10,7,18,6,6.0,28,64.28,0,0,2,1,0
LA Collado,GIBR,0,4,3,2,18,8,18.0,34,52.94,0,0,0,0,0
LHD Dilhara,Sri Lanka,0,2,1,1,18,18,,9,200.0,0,0,0,0,1
XJ Doherty,Australia,1,11,4,3,18,9,18.0,17,105.88,0,0,0,1,0
BE Hendricks,South Africa,5,11,3,1,18,12,9.0,21,85.71,0,0,0,0,1
Khurram Chohan,CAN,0,4,4,2,18,8,9.0,14,128.57,0,0,0,1,1
JB Little,Ireland,3,11,6,2,18,7,4.5,16,112.5,0,0,2,3,0
AK Markram,South Africa,0,2,2,0,18,15,9.0,17,105.88,0,0,0,1,1
SW Masakadza,Zimbabwe,3,7,5,1,18,9,4.5,24,75.0,0,0,1,1,0
Nauman Anwar,Pakisthan,0,1,1,0,18,18,18.0,10,180.0,0,0,0,2,1
Naved-ul-Hasan,Pakisthan,4,4,2,1,18,17,18.0,16,112.5,0,0,0,0,2
Nazmul Islam,Bangladesh,0,13,4,3,18,7,18.0,17,105.88,0,0,0,2,0
D Nikolov,"",0,3,2,0,18,13,9.0,33,54.54,0,0,0,2,0
Raza Hasan,Pakisthan,2,10,4,4,18,13,,25,72.0,0,0,0,2,0
PADLR Sandakan,Sri Lanka,2,14,4,2,18,10,9.0,24,75.0,0,0,0,2,0
S Snater,NL,1,13,6,1,18,10,3.6,16,112.5,0,0,2,0,1
S Thuraisingam,CAN,0,3,2,1,18,15,18.0,24,75.0,0,0,0,1,0
JW Wilson,New Zealand,0,1,1,0,18,18,18.0,14,128.57,0,0,0,2,0
HN Ya France,NAM,0,6,3,0,18,13,6.0,20,90.0,0,0,1,1,1
TL Best,West Indies,1,6,1,1,17,17,,9,188.88,0,0,0,0,2
D Bishoo,West Indies,8,7,4,2,17,8,8.5,29,58.62,0,0,1,2,0
TA Blundell,New Zealand,1,3,2,1,17,14,17.0,21,80.95,0,0,0,0,0
LA Dawson,England,2,6,2,1,17,10,17.0,8,212.5,0,0,0,2,1
RR Emrit,West Indies,0,4,3,0,17,11,5.66,27,62.96,0,0,0,0,1
D Gim,NGA,0,6,4,2,17,9,8.5,32,53.12,0,0,1,0,0
S Kizilkaya,TKY,0,4,4,0,17,8,4.25,28,60.71,0,0,1,3,0
L Louwrens,NAM,0,1,1,1,17,17,,15,113.33,0,0,0,1,1
JH Mensah,Ghana,0,2,2,0,17,16,8.5,10,170.0,0,0,0,1,1
LN Onyango,KENYA,3,5,4,2,17,5,8.5,21,80.95,0,0,0,0,0
TK Patel,South Africa,0,7,3,3,17,14,,18,94.44,0,0,0,1,0
K Pierre,West Indies,1,8,4,2,17,9,8.5,23,73.91,0,0,0,2,0
Rubel Hossain,Bangladesh,9,27,14,9,17,8,3.4,30,56.66,0,0,4,1,0
GR Russ,PHI,0,3,2,1,17,10,17.0,29,58.62,0,0,0,0,0
SE Rutherford,West Indies,1,3,3,0,17,9,5.66,23,73.91,0,0,0,1,0
Shafraz Jaleel,Mald,0,4,3,0,17,17,5.66,14,121.42,0,0,2,1,1
JR Singleton,"",0,3,3,0,17,7,5.66,26,65.38,0,0,0,3,0
T Singye,BHU,0,2,2,0,17,11,8.5,25,68.0,0,0,0,2,0
OR Willis,Caym,0,3,3,0,17,15,5.66,32,53.12,0,0,0,0,1
Zain ul Tashnam,CRC,0,3,2,1,17,11,17.0,26,65.38,0,0,0,1,0
IKO Aboagye,Ghana,0,4,4,0,16,7,4.0,37,43.24,0,0,1,0,0
A Ahmadhel,"",0,3,2,0,16,15,8.0,16,100.0,0,0,0,2,0
P Arrighi,Arg,0,5,4,0,16,11,4.0,46,34.78,0,0,1,0,0
J Barker,LUX,0,4,2,0,16,16,8.0,16,100.0,0,0,1,3,0
KK Bishnoi,"",0,3,2,1,16,14,16.0,18,88.88,0,0,0,1,0
M Chauhan,Fin,0,2,2,0,16,15,8.0,8,200.0,0,0,0,0,2
U Dorji,BHU,0,2,2,0,16,8,8.0,17,94.11,0,0,0,2,0
CJ Ferguson,Australia,0,3,3,0,16,8,5.33,19,84.21,0,0,1,1,0
LF Goncalves,"",0,3,2,0,16,13,8.0,21,76.19,0,0,0,1,0
EH Hutchinson,South Africa,0,2,1,0,16,16,16.0,8,200.0,0,0,0,3,0
LS Livingstone,England,0,2,2,0,16,16,8.0,19,84.21,0,0,1,1,0
Mehrab Hossain jnr,Bangladesh,1,2,2,1,16,10,16.0,25,64.0,0,0,0,1,0
K Modise,Botsw,0,3,3,0,16,10,5.33,16,100.0,0,0,1,2,1
Najmul Hossain Shanto,Bangladesh,0,2,2,0,16,11,8.0,17,94.11,0,0,0,1,0
F Nsubuga,UGA,0,3,3,1,16,9,8.0,15,106.66,0,0,0,0,2
JB Reva,Papua New Guinea,4,9,4,0,16,7,4.0,22,72.72,0,0,0,1,1
BJ Rohrer,Australia,0,1,1,0,16,16,16.0,14,114.28,0,0,0,0,1
EHSN Silva,UAE,0,2,2,1,16,13,16.0,22,72.72,0,0,0,1,0
DW Steyn,South Africa,12,44,10,5,16,5,3.2,23,69.56,0,0,1,1,0
Aamer Yamin,Pakisthan,3,2,1,1,15,15,,6,250.0,0,0,0,1,1
AB Agarkar,India,1,4,2,0,15,14,7.5,11,136.36,0,0,0,2,0
Anowarul Islam,THAI,0,4,4,0,15,9,3.75,20,75.0,0,0,1,1,1
NW Bracken,Australia,3,19,6,3,15,4,5.0,22,68.18,0,0,1,1,0
TL Chatara,Zimbabwe,9,21,3,0,15,8,5.0,18,83.33,0,0,1,1,0
K Christie,HKG,0,11,4,2,15,11,7.5,20,75.0,0,0,0,0,0
GL Cloete,South Africa,1,2,2,0,15,13,7.5,15,100.0,0,0,0,2,0
SS Cottrell,West Indies,5,22,7,4,15,4,5.0,22,68.18,0,0,1,2,0
N Dutta,CAN,0,11,3,2,15,12,15.0,13,115.38,0,0,0,1,0
KR Ebanks,Caym,0,5,4,0,15,8,3.75,27,55.55,0,0,1,1,0
